project,issue_key,issue_type,design_score,confidence_tier,n_reason,summary,description
NEXUS,NEXUS-22249,Bug,0,1,bug_type+score_0,"""3.20.0 Pro may fail to start due to race condition loading product license""","""""""When starting a licensed NXRM pro 3.20.0 version, NXRM *may* not start and report the following message in the nexus.log.        h4. Diagnosis    This error will not always happen and since the cause is a race-condition of product license loading, affected customers are impossible to predict.    h4. Workaround    Do not upgrade to 3.20.0 if you are affected. A supported point released version with mitigation will be released.    As this only affects Pro licensed customers, if you require a temporary way to bypass the issue and still upgrade to 3.20.0, contact Sonatype support for more options.    <EMAIL>  https://support.sonatype.com  """""""
NEXUS,NEXUS-22262,Bug,0,1,bug_type+score_0,"""Failing to return maven-metadata.xml after upgrade to 3.20.0""","""""""After upgrade to 3.20.0 (previous version was 3.19.01-1), builds were failing due to failure to get maven-metadata.xml. Reverting back to 3.19.0 resolved the issue.         The issue is due to a group repo containing an zero byte size maven-metadata.xml file, which results in a 500 response. The two referenced hosted repos don't seem to contain any relevant data. It should return a 404 for this group request.       {quote}2019-12-23 12:08:03,885+0000 WARN  [qtp1366113754-11224]  user1 org.sonatype.nexus.repository.httpbridge.internal.ViewServlet - Failure servicing: GET /repository/maven-public/com/xxxx/cloud/aws-config/1.1.1-SNAPSHOT/maven-metadata.xml    *java.io.EOFException: input contained no data*     at org.codehaus.plexus.util.xml.pull.MXParser.fillBuf(MXParser.java:3676)     at org.codehaus.plexus.util.xml.pull.MXParser.more(MXParser.java:3732)     at org.codehaus.plexus.util.xml.pull.MXParser.parseProlog(MXParser.java:1715)     at org.codehaus.plexus.util.xml.pull.MXParser.nextImpl(MXParser.java:1698)     at org.codehaus.plexus.util.xml.pull.MXParser.next(MXParser.java:1317)     at org.apache.maven.artifact.repository.metadata.io.xpp3.MetadataXpp3Reader.read(MetadataXpp3Reader.java:913)     at org.apache.maven.artifact.repository.metadata.io.xpp3.MetadataXpp3Reader.read(MetadataXpp3Reader.java:519)     at org.apache.maven.artifact.repository.metadata.io.xpp3.MetadataXpp3Reader.read(MetadataXpp3Reader.java:548)     at org.sonatype.nexus.repository.maven.internal.MavenModels.readMetadata(MavenModels.java:83)  {quote}       {{$ cat content/vol-14/chap-10/cea7383c-863f-4b42-9214-23ba7ef62a1d.properties}}   {{#}}{{2019-09-14 19:12:16}}{{,357+0000}}   {{#Sat Sep 14 19:12:16 UTC 2019}}   {{@BlobStore.created-by=anonymous}}{{*size=0*}}    {{@Bucket.repo-name=}}{{*maven-public*}}   {{creationTime=1568488336357}}   {{@BlobStore.created-by-ip=1.2.3.4}}   {{@BlobStore.content-type=application/xml}}   {{@BlobStore.blob-name=com/xxxx/cloud/aws-config/1.1.1-SNAPSHOT/maven-metadata.xml}}   {{sha1=da39a3ee5e6b4b0d3255bfef95601890afd80709}}         Rebuilding the Maven Metadata doe not resolve the issue.    Invalidating the cache on the group repository does not help.    It is odd why it works in 3.19.0, but not in 3.20.0.         There are 4 issues here.    1) Storing a zero byte file in a group repository should not be allowed.    2) Any group request should rebuild a maven-metadata.xml if what is cached in the group is invalid.    3) Any time a group member maven-metadata.xml is rebuilt, this should also flag group metadata to rebuild.     4) In NXRM 2, you could select a group repo when rebuilding metadata. In NXRM 3, it is not possible to select group repo when rebuilding metadata     """""""
NEXUS,NEXUS-22268,Bug,0,1,bug_type+score_0,"""NullPointer appears if run cleanup for hosted created via REST""","""""""*Steps to reproduce:*   1. Create repository using REST e.g. for helm    2. Run cleanup policy task    *Expected:* No errors appear   *Actual results:* NullPointer appears in the log.   """""""
NEXUS,NEXUS-22328,Bug,0,1,bug_type+score_0,"""NPM Logout Throws a 403 Error""","""""""A user with basic read access e.g. nx-anonymous can successfully perform an 'npm login', but an 'npm logout' fails with a 403 as a DELETE request is being made to remove the npm token:    This is the same issue as reported previously in NEXUS-14459.    It should be expected that for a given user, if they can successfully npm login with a given set of permissions then they should also be able to successfully npm logout.    To work around this create a content selector with this expression:        And then a content selector privilege with that content selector and the """"""""delete"""""""" action.  Assign  it to the user via a role."""""""
NEXUS,NEXUS-22432,Bug,0,1,bug_type+score_0,"""rebuilding browse nodes WARN BrowseNode.setName NullPointerException""","""""""A customer was upgrading to 3.20.1 from 3.16.1-02. The upgrade triggered tasks to rebuild browse nodes for each repository on startup. Some assets were causing the following types of log messages:        h4. Expected    Identify what could lead to these types of WARN messages and the significance of the problem. Prevent the NullPointerException"""""""
NEXUS,NEXUS-22453,Bug,0,1,bug_type+score_0,"""Update Apache Shiro library to resolve security vulnerability""","""""""CVE-2019-12422 was noted against apache shiro and resolved in 1.4.2 release as noted here https://shiro.apache.org/news.html#1.4.2-released"""""""
NEXUS,NEXUS-22566,Bug,0,1,bug_type+score_0,"""Filter bar in Browse repository missing""","""""""After upgrading from 3.7.1 to 3.20.1-01, the filter bar for the tree-view in browser repository   is missing. Was this bar removed in previous versions or is it a bug?    Tank you in advance.    !image-2020-01-21-13-35-40-918.png!"""""""
NEXUS,NEXUS-22607,Bug,0,1,bug_type+score_0,"""Unable to install Python package name with bad characters (spaces)""","""""""Full {{pip}} output when installing {{Sphinx-Substitution-Extensions}}:    In the Nexus logs:      For context, only the upstream tar.gz has spaces in the file name. The wheel appears to use underscores.    [https://pypi.org/project/Sphinx-Substitution-Extensions/#files]   [https://files.pythonhosted.org/packages/a2/a5/182930b570f893e4e06ad491121ea78391ca1a6b7c42ca15e212c3c7aea3/Sphinx%20Substitution%20Extensions-2019.12.28.0.tar.gz]    Overriding to {{--index-url=[https://pypi.python.org/simple/]}} works so this only appears to affect the latest version of Nexus."""""""
NEXUS,NEXUS-22640,Bug,0,1,bug_type+score_0,"""rebuildDeletedBlobIndex=true property in blobstore metadata.properties fails with trailing whitespace""","""""""When trying to rebuild the deletions index for a blobstore, the metadata.properties file needs the following property to be added:    However, if the line contains trailing whitespace, it will be completely ignored.    Any boolean properties read from files should ignore trailing whitespace and be coerced appropriately or a suitable warning raised. Silently ignoring the property makes troubleshooting much harder."""""""
NEXUS,NEXUS-22668,Bug,0,1,bug_type+score_0,"""APT snapshot on proxy repo fails on empty metadata file""","""""""I defined an APT proxy repo, with the remote being the Postgres APT repo at [http://apt.postgresql.org/pub/repos/apt/] and the distribution set to bionic-pgdg. I then attempted to snapshot the repo. This resulted in:    This is most likely because that file is currently empty (zero bytes)."""""""
NEXUS,NEXUS-22674,Bug,0,1,bug_type+score_0,"""Yum REST Error 400 undocumented""","""""""When I tried to create a duplicate repo (name, should be unique), I received the attached error 400.  Error 400 was listed as undocumented in Swagger.    Am filing as a bug, though could be changed to improvement if the oversight was intentional (or closed)."""""""
NEXUS,NEXUS-22773,Bug,0,1,bug_type+score_0,"""Cannot delete folders from raw repositories if they contain spaces""","""""""Create a folder with a space in the name in a raw repository:        Then go to the browse tree UI and attempt to delete the folder.  You'll get a message saying that the folder is being deleted in the background.  But it is never deleted.  The log shows no failure, even with ROOT logger at TRACE level.    *Expected:*  Deletion of a folder with spaces in it should succeed.  All deletion attempts should be logged at INFO level.  If something goes wrong, it should be logged at ERROR level.    *Workaround:*  Delete the files within the folder hierarchy one at a time, and the folders will be cleaned up once they are empty."""""""
